epoch,accuracy,loss,val_accuracy,val_loss
39,0.0003000000142492354,0.001632907660678029,NA,NA
40,0.0003000000142492354,0.0016671636840328574,NA,NA
41,0.0003000000142492354,0.0015937484567984939,NA,NA
42,0.0003000000142492354,0.0015697568887844682,NA,NA
43,0.0003000000142492354,0.0018942245515063405,NA,NA
44,0.0003000000142492354,0.0017805673414841294,NA,NA
45,0.0003000000142492354,0.0014896539505571127,NA,NA
46,0.0003000000142492354,0.0018533450784161687,NA,NA
47,0.0003000000142492354,0.001524618361145258,NA,NA
48,0.0003000000142492354,0.001529908855445683,NA,NA
49,0.0003000000142492354,0.0015384090365841985,NA,NA
50,0.0003000000142492354,0.0015828077448531985,NA,NA
51,0.0003000000142492354,0.0024903062731027603,NA,NA
52,0.0003000000142492354,0.0015214987797662616,NA,NA
53,0.0003000000142492354,0.0014501380501314998,NA,NA
54,0.0003000000142492354,0.00151164922863245,NA,NA
55,0.0003000000142492354,0.0014744893414899707,NA,NA
56,0.0003000000142492354,0.001420468557626009,NA,NA
57,0.0003000000142492354,0.001397348940372467,NA,NA
58,0.0003000000142492354,0.0014146592002362013,NA,NA
59,0.0003000000142492354,0.0014330731937661767,NA,NA
60,0.0003000000142492354,0.0015021312283352017,NA,NA
61,0.0003000000142492354,0.0014205770567059517,NA,NA
62,0.0003000000142492354,0.0014043779810890555,NA,NA
63,0.0003000000142492354,0.001384989358484745,NA,NA
64,0.0003000000142492354,0.001569779240526259,NA,NA
65,0.0003000000142492354,0.0014241989701986313,NA,NA
66,0.0003000000142492354,0.001437846221961081,NA,NA
67,0.0003000000142492354,0.0014030063757672906,NA,NA
68,0.0003000000142492354,0.0014550755731761456,NA,NA
69,0.0003000000142492354,0.001409623073413968,NA,NA
70,0.0003000000142492354,0.0016389284282922745,NA,NA
71,0.0003000000142492354,0.0014175833202898502,NA,NA
72,0.0003000000142492354,0.0013625995488837361,NA,NA
73,0.0003000000142492354,0.00137274619191885,NA,NA
74,0.0003000000142492354,0.0014289553510025144,NA,NA
75,0.0003000000142492354,0.0013562710955739021,NA,NA
76,0.0003000000142492354,0.001362788025289774,NA,NA
77,0.0003000000142492354,0.001522241742350161,NA,NA
78,0.0003000000142492354,0.0013206450967118144,NA,NA
79,0.0003000000142492354,0.001363470801152289,NA,NA
80,0.0003000000142492354,0.0013335503172129393,NA,NA
81,0.0003000000142492354,0.0012983930064365268,NA,NA
82,0.0003000000142492354,0.0013249969342723489,NA,NA
83,0.0003000000142492354,0.0013181640533730388,NA,NA
84,0.0003000000142492354,0.0013517104089260101,NA,NA
85,0.0003000000142492354,0.0013284517917782068,NA,NA
86,0.0003000000142492354,0.0013112365268170834,NA,NA
87,0.0003000000142492354,0.0013456996530294418,NA,NA
88,0.0003000000142492354,0.001289375009946525,NA,NA
89,0.0003000000142492354,0.0013050788547843695,NA,NA
90,0.0003000000142492354,0.0012889233184978366,NA,NA
91,0.0003000000142492354,0.0013138210633769631,NA,NA
92,0.0003000000142492354,0.0012879649875685573,NA,NA
93,0.0003000000142492354,0.0012650871649384499,NA,NA
94,0.0003000000142492354,0.001270399079658091,NA,NA
95,0.0003000000142492354,0.0013118901988491416,NA,NA
96,0.0003000000142492354,0.0012899624416604638,NA,NA
97,0.0003000000142492354,0.0012652755249291658,NA,NA
98,0.0003000000142492354,0.001277317525818944,NA,NA
99,0.0003000000142492354,0.0012767923763021827,NA,NA
100,0.0003000000142492354,0.0014960219850763679,NA,NA
101,0.0003000000142492354,0.0012467886554077268,NA,NA
102,0.0003000000142492354,0.0012202986981719732,NA,NA
103,0.0003000000142492354,0.0012773623457178473,NA,NA
104,0.0003000000142492354,0.0012526983628049493,NA,NA
105,0.0003000000142492354,0.0012592991115525365,NA,NA
106,0.0003000000142492354,0.0011996381217613816,NA,NA
107,0.0003000000142492354,0.0012295541819185019,NA,NA
108,0.0003000000142492354,0.0012584994547069073,NA,NA
109,0.0003000000142492354,0.0012948596850037575,NA,NA
110,0.0003000000142492354,0.0012335125356912613,NA,NA
111,0.0003000000142492354,0.0012374042998999357,NA,NA
112,0.0003000000142492354,0.0012260724324733019,NA,NA
113,0.0003000000142492354,0.00118636479601264,NA,NA
114,0.0003000000142492354,0.001198605285026133,NA,NA
115,0.0003000000142492354,0.0011759151238948107,NA,NA
116,0.0003000000142492354,0.0011741674970835447,NA,NA
117,0.0003000000142492354,0.0012027204502373934,NA,NA
118,0.0003000000142492354,0.0012572850100696087,NA,NA
119,0.0003000000142492354,0.0011644052574411035,NA,NA
120,0.0003000000142492354,0.0011915343347936869,NA,NA
121,0.0003000000142492354,0.0012014831881970167,NA,NA
122,0.0003000000142492354,0.0011726286029443145,NA,NA
123,0.0003000000142492354,0.0011666346108540893,NA,NA
124,0.0003000000142492354,0.0011477768421173096,NA,NA
125,0.0003000000142492354,0.0012200353667140007,NA,NA
126,0.0003000000142492354,0.0011547747999429703,NA,NA
127,0.0003000000142492354,0.001147306989878416,NA,NA
128,0.0003000000142492354,0.001148069160990417,NA,NA
129,0.0003000000142492354,0.0011364308884367347,NA,NA
130,0.0003000000142492354,0.0011477140942588449,NA,NA
131,0.0003000000142492354,0.0011494489153847098,NA,NA
132,0.0003000000142492354,0.0011521527776494622,NA,NA
133,0.0003000000142492354,0.0011114405933767557,NA,NA
134,0.0003000000142492354,0.0011266195215284824,NA,NA
135,0.0003000000142492354,0.0010879590408876538,NA,NA
136,0.0003000000142492354,0.0011331964051350951,NA,NA
137,0.0003000000142492354,0.001119652297347784,NA,NA
138,0.0003000000142492354,0.001122259651310742,NA,NA
139,0.0003000000142492354,0.0011569291818886995,NA,NA
140,0.0003000000142492354,0.0010951997246593237,NA,NA
141,0.0003000000142492354,0.00107596127782017,NA,NA
142,0.0003000000142492354,0.0011645350605249405,NA,NA
143,0.0003000000142492354,0.001082739676348865,NA,NA
144,0.0003000000142492354,0.0011551560601219535,NA,NA
145,0.0003000000142492354,0.0011161734582856297,NA,NA
146,0.0003000000142492354,0.0011238905135542154,NA,NA
147,0.0003000000142492354,0.0010737738339230418,NA,NA
148,0.0003000000142492354,0.0010667406022548676,NA,NA
149,0.0003000000142492354,0.0012175248702988029,NA,NA
150,0.0003000000142492354,0.0010363019537180662,NA,NA
151,0.0003000000142492354,0.0010442547500133514,NA,NA
152,0.0003000000142492354,0.001116167870350182,NA,NA
153,0.0003000000142492354,0.0010596123756840825,NA,NA
154,0.0003000000142492354,0.0014982848661020398,NA,NA
155,0.0003000000142492354,0.0010379159357398748,NA,NA
156,0.0003000000142492354,0.001021944684907794,NA,NA
157,0.0003000000142492354,0.001011773245409131,NA,NA
158,0.0003000000142492354,0.0010243841679766774,NA,NA
159,0.0003000000142492354,0.001045860699377954,NA,NA
160,0.0003000000142492354,0.0010143981780856848,NA,NA
161,0.0003000000142492354,0.0009886266198009253,NA,NA
162,0.0003000000142492354,0.0011915444629266858,NA,NA
163,0.0003000000142492354,0.001017828588373959,NA,NA
164,0.0003000000142492354,0.0009738719672895968,NA,NA
165,0.0003000000142492354,0.0010098278289660811,NA,NA
166,0.0003000000142492354,0.0009976833825930953,NA,NA
167,0.0003000000142492354,0.0010073852026835084,NA,NA
168,0.0003000000142492354,0.0010021049529314041,NA,NA
169,0.0003000000142492354,0.0009749204618856311,NA,NA
170,0.0003000000142492354,0.0009217666811309755,NA,NA
171,0.0003000000142492354,0.0009900598088279366,NA,NA
172,0.0003000000142492354,0.0009227906120941043,NA,NA
173,0.0003000000142492354,0.0009525820496492088,NA,NA
174,0.0003000000142492354,0.0009421220747753978,NA,NA
175,0.0003000000142492354,0.0009952137479558587,NA,NA
176,0.0003000000142492354,0.0009394960361532867,NA,NA
177,0.0003000000142492354,0.001007887884043157,NA,NA
178,0.0003000000142492354,0.0009793080389499664,NA,NA
179,0.0003000000142492354,0.0009782687993720174,NA,NA
180,0.0003000000142492354,0.0009150328696705401,NA,NA
181,0.0003000000142492354,0.0009740770328789949,NA,NA
182,0.0003000000142492354,0.0009548437083140016,NA,NA
183,0.0003000000142492354,0.0010036492021754384,NA,NA
184,0.0003000000142492354,0.000945810868870467,NA,NA
185,0.0003000000142492354,0.0009640282369218767,NA,NA
186,0.0003000000142492354,0.00089706399012357,NA,NA
187,0.0003000000142492354,0.0010080160573124886,NA,NA
188,0.0003000000142492354,0.0008921695989556611,NA,NA
189,0.0003000000142492354,0.0009956883732229471,NA,NA
190,0.0003000000142492354,0.0009385541779920459,NA,NA
191,0.0003000000142492354,0.0009433139930479228,NA,NA
192,0.0003000000142492354,0.0008590802317485213,NA,NA
193,0.0003000000142492354,0.000910341099370271,NA,NA
194,0.0003000000142492354,0.0008615322294645011,NA,NA
195,0.0003000000142492354,0.000891981995664537,NA,NA
196,0.0003000000142492354,0.0009378003305755556,NA,NA
197,0.0003000000142492354,0.0010407264344394207,NA,NA
198,0.0003000000142492354,0.0009183661313727498,NA,NA
199,0.0003000000142492354,0.0008437881479039788,NA,NA
200,0.0003000000142492354,0.0008458116790279746,NA,NA
201,0.0003000000142492354,0.000869259238243103,NA,NA
202,0.0003000000142492354,0.0009268400026485324,NA,NA
203,0.0003000000142492354,0.000993650290183723,NA,NA
204,0.0003000000142492354,0.0008682857733219862,NA,NA
205,0.0003000000142492354,0.0009605195955373347,NA,NA
206,0.0003000000142492354,0.0008555148378945887,NA,NA
207,0.0003000000142492354,0.0007629579631611705,NA,NA
208,0.0003000000142492354,0.0007930906140245497,NA,NA
209,0.0003000000142492354,0.0009058380383066833,NA,NA
210,0.0003000000142492354,0.0008827434503473341,NA,NA
211,0.0003000000142492354,0.0008397189085371792,NA,NA
212,0.0003000000142492354,0.0010298163397237659,NA,NA
213,0.0003000000142492354,0.0008964372682385147,NA,NA
214,0.0003000000142492354,0.0008646199130453169,NA,NA
215,0.0003000000142492354,0.0012072176905348897,NA,NA
216,0.0003000000142492354,0.0010363474721089005,NA,NA
217,0.0003000000142492354,0.0009887975174933672,NA,NA
218,0.0003000000142492354,0.0007470576092600822,NA,NA
219,0.0003000000142492354,0.0008295054431073368,NA,NA
220,0.0003000000142492354,0.0008164271130226552,NA,NA
221,0.0003000000142492354,0.0007584101404063404,NA,NA
222,0.0003000000142492354,0.0008176463888958097,NA,NA
223,0.0003000000142492354,0.0009550426620990038,NA,NA
224,0.0003000000142492354,0.000715456553734839,NA,NA
225,0.0003000000142492354,0.0007773176184855402,NA,NA
226,0.0003000000142492354,0.0007535640033893287,NA,NA
227,0.0003000000142492354,0.0007820305763743818,NA,NA
228,0.0003000000142492354,0.0006414594245143235,NA,NA
229,0.0003000000142492354,0.0009127184748649597,NA,NA
230,0.0003000000142492354,0.0006799736293032765,NA,NA
231,0.0003000000142492354,0.0007167590083554387,NA,NA
232,0.0003000000142492354,0.0007949865539558232,NA,NA
233,0.0003000000142492354,0.0006838797125965357,NA,NA
234,0.0003000000142492354,0.0008979593403637409,NA,NA
235,0.0003000000142492354,0.0008108378387987614,NA,NA
236,0.0003000000142492354,0.0006938375881873071,NA,NA
237,0.0003000000142492354,0.0006627282127737999,NA,NA
238,0.0003000000142492354,0.0008813505410216749,NA,NA
239,0.0003000000142492354,0.0007644165889360011,NA,NA
240,0.0003000000142492354,0.0008176009869202971,NA,NA
241,0.0003000000142492354,0.000701438810210675,NA,NA
242,0.0003000000142492354,0.0007438486791215837,NA,NA
243,0.0003000000142492354,0.0008109627524390817,NA,NA
244,0.0003000000142492354,0.0007094445754773915,NA,NA
245,0.0003000000142492354,0.0006672026356682181,NA,NA
246,0.0003000000142492354,0.0007262153667397797,NA,NA
247,0.0003000000142492354,0.0005672515835613012,NA,NA
248,0.0003000000142492354,0.0007827209192328155,NA,NA
249,0.0003000000142492354,0.0006447166670113802,NA,NA
250,0.0003000000142492354,0.0006726130377501249,NA,NA
251,0.0003000000142492354,0.0006960021564736962,NA,NA
252,0.0003000000142492354,0.000611612107604742,NA,NA
253,0.0003000000142492354,0.0006335365469567478,NA,NA
254,0.0003000000142492354,0.0006574781145900488,NA,NA
255,0.0003000000142492354,0.0006750556058250368,NA,NA
256,0.0003000000142492354,0.0005765692912973464,NA,NA
257,0.0003000000142492354,0.0006530586979351938,NA,NA
258,0.0003000000142492354,0.0006091484101489186,NA,NA
259,0.0003000000142492354,0.0005495851510204375,NA,NA
260,0.0003000000142492354,0.0007086388650350273,NA,NA
261,0.0003000000142492354,0.0007224456639960408,NA,NA
262,0.0003000000142492354,0.0006953148986212909,NA,NA
263,0.0003000000142492354,0.0005895624053664505,NA,NA
264,0.0003000000142492354,0.0005757734179496765,NA,NA
265,0.0003000000142492354,0.0005563379963859916,NA,NA
266,0.0003000000142492354,0.0005824193940497935,NA,NA
267,0.0003000000142492354,0.0006772626657038927,NA,NA
268,0.0003000000142492354,0.0005646960926242173,NA,NA
269,0.0003000000142492354,0.0008958930266089737,NA,NA
270,0.0003000000142492354,0.0004829288518521935,NA,NA
271,0.0003000000142492354,0.0005450911121442914,NA,NA
272,0.0003000000142492354,0.0006069503142498434,NA,NA
273,0.0003000000142492354,0.0005868005100637674,NA,NA
274,0.0003000000142492354,0.0005448652664199471,NA,NA
275,0.0003000000142492354,0.0006880210130475461,NA,NA
276,0.0003000000142492354,0.0005522186984308064,NA,NA
277,0.0003000000142492354,0.0005326377577148378,NA,NA
278,0.0003000000142492354,0.0005417682696133852,NA,NA
279,0.0003000000142492354,0.0006573621649295092,NA,NA
280,0.0003000000142492354,0.0005098194815218449,NA,NA
281,0.0003000000142492354,0.0004562651156447828,NA,NA
282,0.0003000000142492354,0.0006225361139513552,NA,NA
283,0.0003000000142492354,0.0006519751041196287,NA,NA
284,0.0003000000142492354,0.0007670053164474666,NA,NA
285,0.0003000000142492354,0.0004989117733202875,NA,NA
286,0.0003000000142492354,0.0005384316900745034,NA,NA
287,0.0003000000142492354,0.000727317703422159,NA,NA
288,0.0003000000142492354,0.00035910707083530724,NA,NA
289,0.0003000000142492354,0.00043980428017675877,NA,NA
290,0.0003000000142492354,0.00045408171718008816,NA,NA
291,0.0003000000142492354,0.0005963296280242503,NA,NA
292,0.0003000000142492354,0.0004695387906394899,NA,NA
293,0.0003000000142492354,0.0005041045369580388,NA,NA
294,0.0003000000142492354,0.0005800119834020734,NA,NA
295,0.0003000000142492354,0.0003215559117961675,NA,NA
296,0.0003000000142492354,0.0005435415077954531,NA,NA
297,0.0003000000142492354,0.00044816336594522,NA,NA
298,0.0003000000142492354,0.0004564764385577291,NA,NA
299,0.0003000000142492354,0.0007563899271190166,NA,NA
300,0.0003000000142492354,0.00030188896926119924,NA,NA
301,0.0003000000142492354,0.0003638702037278563,NA,NA
302,0.0003000000142492354,0.0003180251515004784,NA,NA
303,0.0003000000142492354,0.0003851097426377237,NA,NA
304,0.0003000000142492354,0.00044433909351937473,NA,NA
305,0.0003000000142492354,0.0002594668185338378,NA,NA
306,0.0003000000142492354,0.0003123870410490781,NA,NA
307,0.0003000000142492354,0.00040025883936323225,NA,NA
308,0.0003000000142492354,0.0004902700311504304,NA,NA
309,0.0003000000142492354,0.00030268498812802136,NA,NA
310,0.0003000000142492354,0.0003183346998412162,NA,NA
311,0.0003000000142492354,0.00035039722570218146,NA,NA
312,0.0003000000142492354,0.00036782360984943807,NA,NA
313,0.0003000000142492354,0.00027900454006157815,NA,NA
314,0.0003000000142492354,0.0005796647747047246,NA,NA
315,0.0003000000142492354,0.000360868958523497,NA,NA
316,0.0003000000142492354,0.0003729991731233895,NA,NA
317,0.0003000000142492354,0.00031224085250869393,NA,NA
318,0.0003000000142492354,0.00023431221779901534,NA,NA
319,0.0003000000142492354,0.0002646725042723119,NA,NA
320,0.0003000000142492354,0.0005362496594898403,NA,NA
321,0.0003000000142492354,0.0004844409413635731,NA,NA
322,0.0003000000142492354,0.00029589413315989077,NA,NA
323,0.0003000000142492354,0.00027456291718408465,NA,NA
324,0.0003000000142492354,0.00033255526795983315,NA,NA
325,0.0003000000142492354,0.00028385213227011263,NA,NA
326,0.0003000000142492354,0.00038766502984799445,NA,NA
327,0.0003000000142492354,0.0003024232282768935,NA,NA
328,0.0003000000142492354,0.0004133614129386842,NA,NA
329,0.0003000000142492354,0.0002328128321096301,NA,NA
330,0.0003000000142492354,0.00023562481510452926,NA,NA
331,0.0003000000142492354,0.0004998736549168825,NA,NA
332,0.0003000000142492354,0.00027805211720988154,NA,NA
333,0.0003000000142492354,0.000211748483707197,NA,NA
334,0.0003000000142492354,0.00023386585235130042,NA,NA
335,0.0003000000142492354,0.00032034862670116127,NA,NA
336,0.0003000000142492354,0.00022698378597851843,NA,NA
337,0.0003000000142492354,0.0002598198188934475,NA,NA
338,0.0003000000142492354,0.00018278651987202466,NA,NA
339,0.0003000000142492354,0.00022721248387824744,NA,NA
340,0.0003000000142492354,0.00026012994931079447,NA,NA
341,0.0003000000142492354,0.00017717762966640294,NA,NA
342,0.0003000000142492354,0.0002367794222664088,NA,NA
343,0.0003000000142492354,0.0005644013872370124,NA,NA
344,0.0003000000142492354,0.00018765631830319762,NA,NA
345,0.0003000000142492354,0.0003494185511954129,NA,NA
346,0.0003000000142492354,0.000247655640123412,NA,NA
347,0.0003000000142492354,0.00024415182997472584,NA,NA
348,0.0003000000142492354,0.00021425102022476494,NA,NA
349,0.0003000000142492354,0.000517995678819716,NA,NA
350,0.0003000000142492354,0.00018282477685716003,NA,NA
351,0.0003000000142492354,0.00017732598644215614,NA,NA
352,0.0003000000142492354,0.0003335966030135751,NA,NA
353,0.0003000000142492354,0.0002677105076145381,NA,NA
354,0.0003000000142492354,0.00021563809423241764,NA,NA
355,0.0003000000142492354,0.00022556152543984354,NA,NA
356,0.0003000000142492354,0.00050408358220011,NA,NA
357,0.0003000000142492354,0.00024236380704678595,NA,NA
358,0.0003000000142492354,0.00029666011687368155,NA,NA
359,0.0003000000142492354,0.0002779158821795136,NA,NA
360,0.0003000000142492354,0.00028282005223445594,NA,NA
361,0.0003000000142492354,0.00025500659830868244,NA,NA
362,0.0003000000142492354,0.00029334897408261895,NA,NA
363,0.0003000000142492354,0.000297361722914502,NA,NA
364,0.0003000000142492354,0.00038115144707262516,NA,NA
365,0.0003000000142492354,0.00036273422301746905,NA,NA
366,0.0003000000142492354,0.00021119527809787542,NA,NA
367,0.0003000000142492354,0.00024183269124478102,NA,NA
368,0.0003000000142492354,0.0003682125243358314,NA,NA
369,0.0003000000142492354,0.0001327232748735696,NA,NA
370,0.0003000000142492354,0.0001929396385094151,NA,NA
371,0.0003000000142492354,0.0002836620551533997,NA,NA
372,0.0003000000142492354,0.00018338611698709428,NA,NA
373,0.0003000000142492354,0.00023093819618225098,NA,NA
374,0.0003000000142492354,0.0002126484178006649,NA,NA
375,0.0003000000142492354,0.00034466301440261304,NA,NA
376,0.0003000000142492354,0.00021453970111906528,NA,NA
377,0.0003000000142492354,0.00014158777776174247,NA,NA
378,0.0003000000142492354,0.00022926784004084766,NA,NA
379,0.0003000000142492354,0.00023677929129917175,NA,NA
380,0.0003000000142492354,0.0003069070226047188,NA,NA
381,0.0003000000142492354,0.00017557106912136078,NA,NA
382,0.0003000000142492354,0.00019029337272513658,NA,NA
383,0.0003000000142492354,0.00021454277157317847,NA,NA
384,0.0003000000142492354,0.0001585220597917214,NA,NA
385,0.0003000000142492354,0.00014519758406095207,NA,NA
386,0.0003000000142492354,0.00011072069173678756,NA,NA
387,0.0003000000142492354,0.0002543471928220242,NA,NA
388,0.0003000000142492354,0.00015856159734539688,NA,NA
389,0.0003000000142492354,0.00015304105181712657,NA,NA
390,0.0003000000142492354,0.00017251250392291695,NA,NA
391,0.0003000000142492354,0.00013153834152035415,NA,NA
392,0.0003000000142492354,0.00016091830912046134,NA,NA
393,0.0003000000142492354,0.00012450043868739158,NA,NA
394,0.0003000000142492354,0.0001812539849197492,NA,NA
395,0.0003000000142492354,0.00018870130588766187,NA,NA
396,0.0003000000142492354,0.00016312762454617769,NA,NA
397,0.0003000000142492354,0.00035191632923670113,NA,NA
398,0.0003000000142492354,0.00024363606644328684,NA,NA
399,0.0003000000142492354,0.00029388550319708884,NA,NA
400,0.0003000000142492354,0.00012369430623948574,NA,NA
401,0.0003000000142492354,0.00015559101302642375,NA,NA
402,0.0003000000142492354,0.00016322133888024837,NA,NA
403,0.0003000000142492354,0.00019963546947110444,NA,NA
404,0.0003000000142492354,0.00014439233927987516,NA,NA
405,0.0003000000142492354,0.00020925569697283208,NA,NA
406,0.0003000000142492354,0.00014867979916743934,NA,NA
407,0.0003000000142492354,0.00014226663915906101,NA,NA
408,0.0003000000142492354,0.00027773703914135695,NA,NA
409,0.0003000000142492354,0.00014573325461242348,NA,NA
410,0.0003000000142492354,0.00011652876128209755,NA,NA
411,0.0003000000142492354,0.00015213269216474146,NA,NA
412,0.0003000000142492354,0.0003094604180660099,NA,NA
413,0.0003000000142492354,0.000606974761467427,NA,NA
414,0.0003000000142492354,0.0003575436130631715,NA,NA
415,0.0003000000142492354,0.00031004048651084304,NA,NA
416,0.0003000000142492354,0.00021633315191138536,NA,NA
417,0.0003000000142492354,0.00020669549121521413,NA,NA
418,0.0003000000142492354,0.00015912998060230166,NA,NA
419,0.0003000000142492354,0.00016212830087170005,NA,NA
420,0.0003000000142492354,0.0001416114391759038,NA,NA
421,0.0003000000142492354,0.0003007534542120993,NA,NA
422,0.0003000000142492354,0.00018093101971317083,NA,NA
423,0.0003000000142492354,0.00012555948342196643,NA,NA
424,0.0003000000142492354,8.799305214779451e-05,NA,NA
425,0.0003000000142492354,0.00010345011833123863,NA,NA
426,0.0003000000142492354,0.00012580089969560504,NA,NA
427,0.0003000000142492354,0.0006737435469403863,NA,NA
428,0.0003000000142492354,8.636621350888163e-05,NA,NA
429,0.0003000000142492354,0.00010927442053798586,NA,NA
430,0.0003000000142492354,9.705596312414855e-05,NA,NA
431,0.0003000000142492354,0.00011414090113248676,NA,NA
432,0.0003000000142492354,0.0001377575536025688,NA,NA
433,0.0003000000142492354,0.00010215743532171473,NA,NA
434,0.0003000000142492354,0.00013005868822801858,NA,NA
435,0.0003000000142492354,0.00010000145266531035,NA,NA
436,0.0003000000142492354,0.0002055464719887823,NA,NA
437,0.0003000000142492354,0.00020104498253203928,NA,NA
438,0.0003000000142492354,0.00012360807158984244,NA,NA
439,0.0003000000142492354,0.00020753746503032744,NA,NA
440,0.0003000000142492354,9.443065209779888e-05,NA,NA
441,0.0003000000142492354,7.956832996569574e-05,NA,NA
442,0.0003000000142492354,0.0001392266567563638,NA,NA
443,0.0003000000142492354,0.00015946505300235003,NA,NA
444,0.0003000000142492354,0.00011580449063330889,NA,NA
445,0.0003000000142492354,0.0002079606056213379,NA,NA
446,0.0003000000142492354,7.825112697901204e-05,NA,NA
447,0.0003000000142492354,0.0004122450773138553,NA,NA
448,0.0003000000142492354,0.00016530745779164135,NA,NA
449,0.0003000000142492354,0.0001743527827784419,NA,NA
450,0.0003000000142492354,0.000151068001287058,NA,NA
451,0.0003000000142492354,0.00022276646632235497,NA,NA
452,0.0003000000142492354,0.00022760851425118744,NA,NA
453,0.0003000000142492354,0.00013803430192638189,NA,NA
454,0.0003000000142492354,0.0001240103883901611,NA,NA
455,0.0003000000142492354,0.0001901177311083302,NA,NA
456,0.0003000000142492354,0.00013532958109863102,NA,NA
457,0.0003000000142492354,0.0001454256707802415,NA,NA
458,0.0003000000142492354,0.00013724985183216631,NA,NA
459,0.0003000000142492354,0.0001373081759084016,NA,NA
460,0.0003000000142492354,0.0003104537317994982,NA,NA
461,0.0003000000142492354,0.0004112768219783902,NA,NA
462,0.0003000000142492354,0.00019072866416536272,NA,NA
463,0.0003000000142492354,0.00012849639460910112,NA,NA
464,0.0003000000142492354,0.00012173056893516332,NA,NA
465,0.0003000000142492354,0.00015743679250590503,NA,NA
466,0.0003000000142492354,0.00011850494047394022,NA,NA
467,0.0003000000142492354,0.0001438105246052146,NA,NA
468,0.0003000000142492354,0.00015638949116691947,NA,NA
469,0.0003000000142492354,0.00017340070917271078,NA,NA
470,0.0003000000142492354,0.0001473122538300231,NA,NA
471,0.0003000000142492354,0.00018237772746942937,NA,NA
472,0.0003000000142492354,0.0001404201175319031,NA,NA
473,0.0003000000142492354,0.00015674154565203935,NA,NA
474,0.0003000000142492354,0.00011141702270833775,NA,NA
475,0.0003000000142492354,9.946013597073033e-05,NA,NA
476,0.0003000000142492354,0.00016824033809825778,NA,NA
477,0.0003000000142492354,0.00011570454807952046,NA,NA
478,0.0003000000142492354,0.00013821461470797658,NA,NA
479,0.0003000000142492354,0.00013956693874206394,NA,NA
480,0.0003000000142492354,0.00010751940862974152,NA,NA
481,0.0003000000142492354,0.00022463833738584071,NA,NA
482,0.0003000000142492354,0.00011722053022822365,NA,NA
483,0.0003000000142492354,8.710641122888774e-05,NA,NA
484,0.0003000000142492354,0.00018143093620892614,NA,NA
485,0.0003000000142492354,0.00020852708257734776,NA,NA
486,0.0003000000142492354,0.00010679062688723207,NA,NA
487,0.0003000000142492354,0.0002861385000869632,NA,NA
488,0.0003000000142492354,0.00010058000043500215,NA,NA
489,0.0003000000142492354,0.00024581264005973935,NA,NA
490,0.0003000000142492354,9.404234151588753e-05,NA,NA
491,0.0003000000142492354,0.00013232049241196364,NA,NA
492,0.0003000000142492354,0.00015753754996694624,NA,NA
493,0.0003000000142492354,9.887671330943704e-05,NA,NA
494,0.0003000000142492354,0.00024407243472523987,NA,NA
495,0.0003000000142492354,0.00011575233656913042,NA,NA
496,0.0003000000142492354,8.037739462452009e-05,NA,NA
497,0.0003000000142492354,0.00010358678991906345,NA,NA
498,0.0003000000142492354,0.00010360721353208646,NA,NA
499,0.0003000000142492354,7.821511098882183e-05,NA,NA
